label_id,repository_count,cluster_topics,languages,combinations
34,75,['burrow wheeler aligner'],"['go', 'javascript', 'java', 'shell', 'c++', 'python', 'typescript', 'c', 'objective-c', 'ruby', 'php', 'c#']","{'python shell': 10, 'javascript shell': 8, 'javascript typescript': 7, 'objective-c ruby': 6, 'javascript ruby': 3, 'java javascript': 3, 'go javascript': 2, 'java javascript shell': 2, 'c++ python': 2, 'c c++ python shell': 2, 'go python': 2, 'javascript python': 2, 'javascript php shell': 2, 'c objective-c': 2, 'c c++ javascript': 2, 'javascript php': 2, 'javascript ruby shell': 2, 'c python shell': 1, 'c objective-c ruby': 1, 'javascript python shell': 1, 'c c++ javascript python': 1, 'c c++ java javascript': 1, 'c javascript': 1, 'c c++ java': 1, 'javascript shell typescript': 1, 'go shell': 1, 'c shell': 1, 'c c++ shell': 1, 'c c++ python': 1, 'c c++': 1, 'c# shell': 1, 'c python': 1, 'c c# c++': 1}"
49,133,['wysiwyg_editor'],"['javascript', 'python', 'shell', 'java', 'typescript', 'c', 'c++', 'c#', 'go', 'ruby', 'php', 'objective-c', 'assembly', 'perl']","{'javascript typescript': 14, 'javascript shell': 9, 'python shell': 9, 'javascript shell typescript': 7, 'javascript python': 7, 'javascript python shell': 6, 'c# javascript': 5, 'go shell': 5, 'javascript ruby': 5, 'c c++ javascript python': 5, 'objective-c ruby': 5, 'java javascript': 4, 'c c++': 4, 'c python shell': 3, 'ruby shell': 3, 'javascript php': 3, 'c shell': 3, 'go javascript shell': 3, 'c c++ python': 3, 'c c++ objective-c': 3, 'c c++ javascript': 2, 'c c++ java': 2, 'java javascript objective-c ruby': 2, 'go javascript': 2, 'assembly c c++': 2, 'c c++ perl': 2, 'c go': 2, 'c c++ shell': 2, 'go python': 1, 'java javascript objective-c': 1, 'c objective-c': 1, 'c c++ python shell': 1, 'c objective-c ruby': 1, 'c++ python': 1, 'php shell': 1, 'javascript ruby shell': 1, 'java shell': 1, 'c c# c++': 1, 'c java': 1}"
29,229,['strom master development repository'],"['go', 'javascript', 'python', 'shell', 'assembly', 'c', 'c++', 'typescript', 'perl', 'java', 'objective-c', 'ruby', 'php', 'c#']","{'python shell': 18, 'javascript shell': 16, 'javascript typescript': 15, 'go shell': 12, 'javascript python': 10, 'c c++ python shell': 9, 'javascript shell typescript': 9, 'c c++': 8, 'objective-c ruby': 8, 'javascript python shell': 8, 'assembly c c++': 7, 'javascript php': 7, 'c c++ objective-c': 6, 'java javascript': 6, 'c java': 5, 'java javascript objective-c ruby': 5, 'java shell': 5, 'ruby shell': 5, 'assembly c c# c++': 5, 'go javascript': 4, 'c c++ shell': 4, 'c python shell': 4, 'c javascript': 4, 'c# javascript': 4, 'c c# c++': 4, 'javascript ruby': 4, 'javascript ruby shell': 3, 'php shell': 3, 'java javascript python': 3, 'java python': 3, 'javascript php shell': 3, 'c c++ perl': 2, 'java javascript shell': 2, 'c c++ javascript': 2, 'c++ python': 2, 'go javascript shell': 2, 'c objective-c': 2, 'c shell': 2, 'c c++ python': 2, 'c objective-c ruby': 1, 'c c++ java': 1, 'c c++ java javascript': 1, 'c c++ javascript python': 1, 'c python': 1, 'java javascript objective-c': 1}"
25,213,['lightweight client remote'],"['c', 'c++', 'javascript', 'python', 'shell', 'ruby', 'assembly', 'typescript', 'go', 'objective-c', 'java', 'c#', 'php', 'perl']","{'python shell': 18, 'javascript typescript': 18, 'javascript shell': 17, 'javascript shell typescript': 13, 'javascript python shell': 13, 'javascript php': 8, 'go javascript': 7, 'go shell': 7, 'c c# c++': 7, 'c c++': 7, 'java shell': 7, 'assembly c c++': 6, 'javascript php shell': 6, 'assembly c c# c++': 5, 'javascript python': 5, 'c++ python': 4, 'c c++ python shell': 4, 'java javascript objective-c ruby': 4, 'c shell': 4, 'c c++ javascript': 3, 'javascript ruby shell': 3, 'go javascript shell': 3, 'c c++ objective-c': 3, 'objective-c ruby': 3, 'c# shell': 3, 'java javascript python': 3, 'c# javascript': 3, 'java javascript': 3, 'c c++ shell': 3, 'c c++ javascript python': 2, 'c objective-c ruby': 2, 'c java': 2, 'java javascript shell': 2, 'c c++ python': 2, 'c go': 2, 'php shell': 2, 'c c#': 2, 'c c++ java': 1, 'java python': 1, 'c python shell': 1, 'go python': 1, 'javascript ruby': 1, 'c c++ perl': 1, 'ruby shell': 1}"
12,179,['comprehensive driver library'],"['javascript', 'shell', 'typescript', 'c', 'c++', 'java', 'python', 'objective-c', 'ruby', 'c#', 'php', 'go', 'assembly', 'perl']","{'javascript shell typescript': 20, 'javascript typescript': 20, 'python shell': 10, 'javascript shell': 9, 'javascript python shell': 8, 'php shell': 6, 'c c++ python shell': 6, 'c c++ shell': 6, 'java shell': 5, 'javascript python': 5, 'c c# c++': 4, 'java javascript': 4, 'javascript php shell': 4, 'assembly c c++': 4, 'java javascript objective-c ruby': 3, 'ruby shell': 3, 'java javascript python': 3, 'c# javascript': 3, 'go shell': 3, 'assembly c c# c++': 3, 'c java': 3, 'c++ python': 3, 'javascript ruby shell': 3, 'assembly c': 3, 'c python shell': 3, 'objective-c ruby': 2, 'java python': 2, 'c c++ java': 2, 'go javascript': 2, 'c objective-c': 2, 'java javascript shell': 2, 'c go': 2, 'c c++ perl': 2, 'c c#': 2, 'c javascript': 2, 'c# shell': 2, 'c c++': 2, 'c c++ java javascript': 1, 'java javascript objective-c': 1, 'c c++ javascript python': 1, 'go python': 1, 'javascript php': 1, 'go javascript shell': 1, 'c python': 1, 'javascript ruby': 1, 'c c++ python': 1, 'c c++ objective-c': 1, 'c c++ javascript': 1}"
26,105,['pixel'],"['javascript', 'python', 'php', 'assembly', 'c', 'c++', 'java', 'shell', 'objective-c', 'ruby', 'go', 'typescript', 'c#', 'perl']","{'python shell': 11, 'go shell': 7, 'javascript typescript': 7, 'javascript python shell': 7, 'javascript php': 6, 'assembly c c++': 6, 'javascript shell': 6, 'objective-c ruby': 5, 'javascript python': 4, 'java shell': 4, 'ruby shell': 3, 'javascript shell typescript': 3, 'c javascript': 2, 'go javascript shell': 2, 'javascript ruby': 2, 'c objective-c': 2, 'c c++': 2, 'javascript ruby shell': 2, 'c go': 2, 'c objective-c ruby': 2, 'c c++ python shell': 2, 'c c# c++': 2, 'javascript php shell': 2, 'java javascript': 1, 'java javascript objective-c': 1, 'c c++ javascript': 1, 'c shell': 1, 'java javascript shell': 1, 'c c++ java': 1, 'go python': 1, 'php shell': 1, 'c java': 1, 'c c++ perl': 1, 'c++ python': 1, 'go javascript': 1, 'java javascript python': 1, 'c c++ objective-c': 1}"
28,222,['workload automation system'],"['javascript', 'php', 'ruby', 'shell', 'typescript', 'go', 'c', 'c++', 'java', 'objective-c', 'python', 'c#', 'assembly', 'perl']","{'javascript typescript': 18, 'python shell': 16, 'objective-c ruby': 12, 'javascript shell typescript': 11, 'java shell': 9, 'javascript shell': 9, 'go shell': 8, 'ruby shell': 7, 'java javascript': 7, 'javascript php': 6, 'assembly c c++': 6, 'javascript ruby': 5, 'c c++ shell': 5, 'c c# c++': 5, 'c c++ python shell': 5, 'go javascript shell': 5, 'c java': 5, 'go javascript': 5, 'java javascript objective-c ruby': 4, 'java javascript python': 4, 'go python': 4, 'java python': 4, 'c++ python': 4, 'assembly c': 4, 'c c++ objective-c': 4, 'c shell': 4, 'javascript python': 4, 'c c++': 3, 'c javascript': 3, 'c# shell': 3, 'c go': 3, 'c# javascript': 3, 'javascript python shell': 3, 'c c++ java javascript': 2, 'c objective-c ruby': 2, 'php shell': 2, 'java javascript shell': 2, 'c c++ python': 2, 'javascript php shell': 2, 'c python': 2, 'c c++ perl': 2, 'c c++ javascript': 1, 'c python shell': 1, 'c c++ javascript python': 1, 'assembly c c# c++': 1, 'c objective-c': 1, 'c c++ java': 1, 'javascript ruby shell': 1, 'java javascript objective-c': 1}"
18,277,['command pastebin terminal output'],"['c', 'objective-c', 'ruby', 'python', 'shell', 'c++', 'javascript', 'go', 'typescript', 'c#', 'assembly', 'php', 'java', 'perl']","{'javascript shell': 23, 'python shell': 18, 'c c++ python shell': 15, 'javascript typescript': 15, 'javascript python': 14, 'javascript python shell': 14, 'javascript shell typescript': 13, 'go shell': 10, 'assembly c c++': 9, 'c c++': 7, 'c c# c++': 7, 'java javascript objective-c ruby': 7, 'c# javascript': 7, 'java shell': 7, 'go python': 6, 'objective-c ruby': 6, 'c javascript': 5, 'javascript php': 5, 'java javascript shell': 5, 'c c++ shell': 5, 'java python': 5, 'javascript ruby shell': 4, 'javascript php shell': 4, 'c go': 4, 'php shell': 4, 'ruby shell': 4, 'c c++ javascript': 4, 'c shell': 4, 'go javascript': 4, 'c python shell': 4, 'c++ python': 3, 'c c++ javascript python': 3, 'c c++ python': 3, 'c c++ java': 3, 'c c++ java javascript': 3, 'java javascript': 3, 'c objective-c ruby': 2, 'go javascript shell': 2, 'c# shell': 2, 'java javascript objective-c': 2, 'javascript ruby': 2, 'c c++ perl': 2, 'assembly c c# c++': 2, 'c java': 2, 'assembly c c#': 1, 'c c++ objective-c': 1, 'java javascript python': 1, 'c python': 1}"
43,146,['world backend'],"['java', 'javascript', 'shell', 'typescript', 'python', 'php', 'c', 'c++', 'objective-c', 'go', 'ruby', 'c#', 'perl', 'assembly']","{'javascript shell': 13, 'javascript typescript': 9, 'python shell': 9, 'c c++ python shell': 8, 'objective-c ruby': 6, 'javascript python shell': 6, 'javascript shell typescript': 5, 'go shell': 5, 'java shell': 5, 'c shell': 5, 'go javascript': 4, 'c c# c++': 4, 'assembly c c++': 4, 'php shell': 3, 'c c++ objective-c': 3, 'javascript php shell': 3, 'go python': 3, 'javascript ruby shell': 3, 'ruby shell': 3, 'c# javascript': 3, 'c c++ java': 3, 'java javascript shell': 2, 'javascript python': 2, 'javascript php': 2, 'c java': 2, 'java javascript objective-c': 2, 'c python shell': 2, 'c c++ perl': 2, 'go javascript shell': 2, 'c++ python': 2, 'c c#': 2, 'java javascript': 2, 'c c++ shell': 2, 'c objective-c ruby': 2, 'c c++': 2, 'java javascript python': 2, 'c go': 1, 'c python': 1, 'c c++ python': 1, 'java python': 1, 'c c++ java javascript': 1, 'c c++ javascript': 1, 'c javascript': 1, 'assembly c': 1, 'javascript ruby': 1}"
10,99,['window'],"['javascript', 'shell', 'typescript', 'php', 'assembly', 'c', 'c++', 'go', 'java', 'objective-c', 'python', 'ruby', 'c#']","{'assembly c c++': 7, 'objective-c ruby': 6, 'go shell': 5, 'javascript shell': 4, 'javascript typescript': 4, 'javascript php': 4, 'go javascript': 4, 'assembly c c# c++': 4, 'c c++ python shell': 4, 'javascript python': 3, 'java javascript': 3, 'javascript shell typescript': 3, 'c c++': 3, 'javascript python shell': 3, 'java javascript objective-c': 2, 'c objective-c': 2, 'ruby shell': 2, 'javascript ruby': 2, 'java javascript shell': 2, 'javascript php shell': 2, 'c java': 2, 'c# javascript': 2, 'c javascript': 2, 'python shell': 2, 'c c++ objective-c': 2, 'javascript ruby shell': 2, 'java shell': 2, 'java python': 2, 'c python': 2, 'c c++ java javascript': 1, 'go python': 1, 'c shell': 1, 'c++ python': 1, 'c python shell': 1, 'c c++ shell': 1, 'c# shell': 1, 'php shell': 1, 'java javascript python': 1, 'c c++ javascript': 1, 'c c++ python': 1, 'c c# c++': 1}"
22,147,['jupyter magic'],"['javascript', 'python', 'shell', 'java', 'typescript', 'c', 'c#', 'c++', 'assembly', 'go', 'objective-c', 'ruby', 'perl', 'php']","{'python shell': 18, 'javascript typescript': 12, 'javascript python shell': 11, 'go shell': 9, 'assembly c c++': 8, 'javascript shell': 7, 'javascript shell typescript': 5, 'ruby shell': 5, 'java shell': 5, 'java javascript': 4, 'c c++ javascript': 4, 'c++ python': 4, 'c python shell': 4, 'javascript python': 3, 'c c# c++': 3, 'assembly c c# c++': 3, 'objective-c ruby': 3, 'c java': 3, 'c c++ java': 3, 'javascript php': 3, 'java python': 2, 'c objective-c': 2, 'c go': 2, 'c javascript': 2, 'go javascript': 2, 'javascript ruby shell': 2, 'java javascript python': 2, 'c c++ python shell': 2, 'java javascript shell': 2, 'go javascript shell': 1, 'c c++ perl': 1, 'c# javascript': 1, 'c c++ shell': 1, 'c c++ objective-c': 1, 'php shell': 1, 'go python': 1, 'c# shell': 1, 'javascript php shell': 1, 'c c++ python': 1, 'c shell': 1, 'javascript ruby': 1}"
13,87,['ascii'],"['javascript', 'typescript', 'python', 'shell', 'c', 'go', 'php', 'objective-c', 'ruby', 'assembly', 'c++', 'java', 'c#']","{'python shell': 10, 'javascript typescript': 9, 'assembly c c++': 6, 'javascript python shell': 6, 'javascript shell': 5, 'javascript python': 5, 'go shell': 4, 'javascript shell typescript': 3, 'javascript php shell': 3, 'c++ python': 3, 'c go': 2, 'c javascript': 2, 'objective-c ruby': 2, 'java javascript shell': 2, 'c shell': 2, 'javascript ruby shell': 2, 'c c++ javascript': 2, 'java javascript': 2, 'c c++ objective-c': 2, 'javascript ruby': 2, 'c c++ javascript python': 2, 'javascript php': 1, 'c c++ python': 1, 'c c++ java javascript': 1, 'c c++ python shell': 1, 'go javascript': 1, 'c java': 1, 'c python': 1, 'c c# c++': 1, 'go python': 1, 'ruby shell': 1, 'c c++': 1}"
3,90,['nodemcu flasher esptool'],"['javascript', 'typescript', 'shell', 'c++', 'python', 'go', 'c', 'objective-c', 'java', 'assembly', 'ruby', 'php', 'c#', 'perl']","{'javascript shell': 12, 'javascript typescript': 11, 'python shell': 7, 'objective-c ruby': 6, 'javascript ruby shell': 4, 'c c++': 3, 'ruby shell': 3, 'java python': 3, 'go shell': 3, 'javascript shell typescript': 2, 'go python': 2, 'c objective-c': 2, 'c java': 2, 'assembly c c++': 2, 'javascript python': 2, 'java javascript shell': 2, 'c objective-c ruby': 2, 'javascript php shell': 2, 'javascript php': 2, 'assembly c': 2, 'c c++ python shell': 2, 'c++ python': 1, 'go javascript': 1, 'c c++ objective-c': 1, 'c python': 1, 'java shell': 1, 'javascript ruby': 1, 'assembly c c# c++': 1, 'go javascript shell': 1, 'c shell': 1, 'c c#': 1, 'php shell': 1, 'c c++ perl': 1, 'java javascript python': 1, 'java javascript objective-c ruby': 1}"
17,132,['bloomberg'],"['java', 'javascript', 'shell', 'python', 'c', 'ruby', 'c++', 'typescript', 'assembly', 'go', 'objective-c', 'c#', 'perl', 'php']","{'python shell': 18, 'javascript shell': 11, 'objective-c ruby': 11, 'assembly c c++': 7, 'javascript ruby': 6, 'javascript typescript': 6, 'javascript python': 5, 'javascript python shell': 5, 'java javascript': 4, 'c c++ python shell': 4, 'go python': 3, 'java javascript objective-c ruby': 3, 'c go': 3, 'c c++ objective-c': 3, 'java javascript shell': 2, 'c python': 2, 'c c++ java javascript': 2, 'c c++ javascript python': 2, 'c# javascript': 2, 'java shell': 2, 'c objective-c': 2, 'java python': 2, 'javascript php shell': 2, 'go shell': 2, 'c shell': 2, 'c objective-c ruby': 2, 'c c++': 2, 'ruby shell': 2, 'assembly c': 1, 'assembly c c# c++': 1, 'c c++ perl': 1, 'c python shell': 1, 'c c++ java': 1, 'c javascript': 1, 'javascript ruby shell': 1, 'javascript php': 1, 'c c#': 1, 'go javascript': 1, 'php shell': 1, 'c# shell': 1, 'c c# c++': 1, 'c c++ javascript': 1, 'java javascript objective-c': 1}"
5,119,['vulkan quake'],"['javascript', 'typescript', 'c', 'c++', 'python', 'shell', 'assembly', 'c#', 'php', 'ruby', 'objective-c', 'java', 'go', 'perl']","{'javascript typescript': 12, 'python shell': 10, 'javascript python shell': 8, 'java shell': 8, 'javascript shell': 6, 'objective-c ruby': 4, 'c c++ shell': 4, 'go shell': 4, 'c c++ objective-c': 4, 'c python shell': 3, 'c c++': 3, 'javascript shell typescript': 3, 'c# shell': 3, 'c c++ java': 3, 'c javascript': 3, 'java javascript': 3, 'c c++ javascript': 3, 'javascript php shell': 2, 'assembly c c++': 2, 'c++ python': 2, 'java javascript python': 2, 'javascript php': 2, 'c c# c++': 2, 'php shell': 2, 'go javascript': 2, 'c c++ python': 2, 'c c++ python shell': 1, 'assembly c c# c++': 1, 'javascript ruby shell': 1, 'java python': 1, 'c# javascript': 1, 'c c++ perl': 1, 'ruby shell': 1, 'c c++ javascript python': 1, 'c objective-c': 1, 'javascript ruby': 1, 'c c++ java javascript': 1, 'java javascript shell': 1, 'javascript python': 1, 'assembly c': 1, 'go python': 1, 'c shell': 1, 'c java': 1}"
6,158,['utility function common pattern'],"['c', 'c#', 'c++', 'go', 'javascript', 'java', 'objective-c', 'ruby', 'python', 'shell', 'typescript', 'php', 'assembly', 'perl']","{'javascript typescript': 12, 'javascript python shell': 12, 'python shell': 9, 'javascript shell': 9, 'c c# c++': 7, 'c shell': 7, 'c c++ python shell': 6, 'php shell': 6, 'javascript shell typescript': 5, 'ruby shell': 5, 'java python': 5, 'java shell': 5, 'go shell': 5, 'go javascript': 4, 'java javascript objective-c ruby': 4, 'assembly c c++': 4, 'javascript php shell': 3, 'c c++ javascript python': 3, 'javascript python': 3, 'c go': 3, 'c c++ perl': 3, 'c c++': 3, 'java javascript shell': 3, 'assembly c': 2, 'javascript ruby': 2, 'c c++ java javascript': 2, 'c c++ java': 2, 'c java': 2, 'c objective-c ruby': 2, 'c javascript': 2, 'c c++ shell': 2, 'c# javascript': 2, 'objective-c ruby': 2, 'javascript ruby shell': 2, 'javascript php': 2, 'go python': 1, 'go javascript shell': 1, 'java javascript': 1, 'c c++ objective-c': 1, 'assembly c c# c++': 1, 'c++ python': 1, 'c python shell': 1, 'c c++ python': 1}"
31,180,['legacy'],"['assembly', 'c', 'c++', 'javascript', 'shell', 'typescript', 'go', 'python', 'ruby', 'php', 'java', 'objective-c', 'c#', 'perl']","{'python shell': 17, 'javascript typescript': 16, 'javascript python shell': 14, 'javascript shell': 10, 'javascript shell typescript': 6, 'go shell': 6, 'ruby shell': 6, 'javascript php': 6, 'c++ python': 6, 'assembly c c++': 5, 'c c++ python shell': 5, 'go python': 5, 'java shell': 5, 'java javascript': 4, 'javascript ruby': 4, 'javascript python': 4, 'go javascript shell': 3, 'java javascript python': 3, 'c c++': 3, 'go javascript': 3, 'c c++ java': 3, 'php shell': 3, 'c# javascript': 3, 'c c++ perl': 3, 'c c++ javascript python': 2, 'c go': 2, 'c python shell': 2, 'objective-c ruby': 2, 'c python': 2, 'c c# c++': 2, 'java javascript objective-c ruby': 2, 'c c++ python': 2, 'c shell': 2, 'assembly c': 2, 'c c++ shell': 2, 'assembly c c# c++': 2, 'c java': 2, 'c c++ java javascript': 1, 'java javascript shell': 1, 'javascript php shell': 1, 'c c++ javascript': 1, 'c objective-c': 1, 'java javascript objective-c': 1, 'c objective-c ruby': 1, 'c javascript': 1, 'c c#': 1, 'java python': 1, 'javascript ruby shell': 1}"
47,8,['nextcloud video audio'],"['javascript', 'shell', 'objective-c', 'ruby', 'assembly', 'c', 'c++', 'c#', 'typescript', 'php']","{'objective-c ruby': 2, 'assembly c c++': 2, 'javascript shell': 1, 'c c# c++': 1, 'javascript typescript': 1, 'javascript php shell': 1}"
16,10,['apache'],"['c', 'c++', 'java', 'javascript', 'c#', 'shell', 'typescript', 'go', 'python', 'php']","{'c c++ java javascript': 2, 'c# shell': 1, 'javascript shell typescript': 1, 'c go': 1, 'python shell': 1, 'php shell': 1, 'go shell': 1, 'javascript typescript': 1, 'javascript shell': 1}"
45,11,['engineer youtube channel submit'],"['c', 'c++', 'objective-c', 'javascript', 'shell', 'typescript', 'java', 'python', 'assembly', 'c#']","{'c c++ java': 2, 'c c++ objective-c': 1, 'javascript shell typescript': 1, 'javascript shell': 1, 'c javascript': 1, 'python shell': 1, 'c objective-c': 1, 'c c++ shell': 1, 'c c++': 1, 'assembly c c# c++': 1}"
40,83,['google_drive'],"['c', 'c++', 'javascript', 'python', 'java', 'shell', 'go', 'typescript', 'assembly', 'c#', 'php', 'objective-c', 'ruby']","{'go shell': 10, 'javascript typescript': 9, 'python shell': 6, 'javascript shell': 5, 'javascript shell typescript': 5, 'javascript python shell': 4, 'c++ python': 3, 'java javascript': 2, 'c javascript': 2, 'javascript php shell': 2, 'c c++': 2, 'c c++ python': 2, 'c c++ java': 2, 'c# shell': 2, 'c c++ objective-c': 2, 'javascript ruby shell': 2, 'java javascript objective-c': 2, 'ruby shell': 2, 'go python': 2, 'c c++ javascript python': 1, 'assembly c c# c++': 1, 'javascript python': 1, 'assembly c c++': 1, 'php shell': 1, 'java python': 1, 'java javascript python': 1, 'java shell': 1, 'c c++ java javascript': 1, 'c shell': 1, 'java javascript shell': 1, 'c python shell': 1, 'c objective-c': 1, 'javascript ruby': 1, 'c c#': 1, 'objective-c ruby': 1, 'c c++ python shell': 1}"
35,46,['implementation'],"['c', 'c++', 'python', 'shell', 'go', 'php', 'javascript', 'typescript', 'c#', 'ruby', 'objective-c', 'java', 'assembly']","{'javascript typescript': 4, 'php shell': 3, 'go shell': 3, 'c java': 3, 'javascript shell typescript': 2, 'javascript ruby': 2, 'go javascript shell': 2, 'javascript python': 2, 'python shell': 2, 'c++ python': 2, 'c c++ shell': 2, 'c python': 2, 'assembly c c++': 2, 'javascript shell': 2, 'c c++ python shell': 1, 'go python': 1, 'c c# c++': 1, 'javascript python shell': 1, 'objective-c ruby': 1, 'javascript ruby shell': 1, 'c c++ objective-c': 1, 'c c++ javascript python': 1, 'c objective-c ruby': 1, 'assembly c': 1, 'c javascript': 1, 'c python shell': 1, 'c# javascript': 1}"
32,7,['video framework'],"['c', 'c++', 'javascript', 'python', 'php', 'shell', 'perl', 'ruby', 'objective-c']","{'c c++ javascript python': 1, 'javascript php shell': 1, 'c c++ perl': 1, 'javascript shell': 1, 'javascript ruby': 1, 'javascript python shell': 1, 'c c++ objective-c': 1}"
20,3,['video'],"['assembly', 'c', 'c++', 'php', 'shell', 'javascript']","{'assembly c c++': 1, 'php shell': 1, 'javascript shell': 1}"
14,1,['donate longest player repeat screenshot rotate video distraction video description playback speed video quality bandwidth electricity player window theme customization statistic playlist reverse youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube youtube_youtube enhancer youtube_youtube video youtube_youtube youtube_youtube playback youtube player vidiq tubebuddy download adblocker adblock sponsorblock addon youtube music youtube premium youtube invidious iridium particlecore youtube_youtube nonstop youtube control center vlogger youtube music youtube studio youtube_youtube mobile youtube studio youtube youtubecenter freetube youtube newpipe youtube_youtube nuclear pytube awesome youtubers youtube downloader youtubeexplode vidgear tubebuddy adobe apple iphone design simplify ffmpeg premiere designer annoyance youtube upload'],"['javascript', 'python']",{'javascript python': 1}
